Distance (m),u (m/s),res_time (s),T (K),P (Pa),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.975e-06,0.005117767040600437,0.00039267246411689286,1532.9960041577733,101325.00000000001,0.0026406098387959254,2.9499569962110615e-06,9.270861622917273e-07,0.39208625758117727,4.7294160748575764e-06,0.008397381007019736,0.00011244016617652272,1.7813266438223505e-05,3.3585032829618132e-18,1.3024979518867687e-13,8.956729165485879e-09,4.959585524185292e-09,0.00098216539240706,0.3877897447659601,0.0019398747747684003,1.7470352689283086e-05,5.200955455321825e-07,0.0037772941147101073,9.640140976698224e-09,2.3491275591846695e-06,0.00018373829531587532,1.7547754145801113e-12,2.2536241632720085e-06,1.6731843838454955e-08,0.0005556408557778328,3.758980411559603e-06,0.0017739064728011541,3.125347750033255e-10,8.808000226308993e-06,4.423500363183183e-10,3.329810017145535e-33,9.012105159875687e-34,4.9191793241098725e-31,6.5765804526674026e-31,3.1947218207488128e-65,9.624082609668854e-32,4.882019240847917e-32,7.667707316409843e-57,-4.7280950245646626e-33,2.2839507276581846e-38,9.766674271262879e-32,3.730869583031244e-35,-3.0085953709164286e-72,4.6088908763783923e-36,5.529082310854537e-36,6.35205954882442e-33,2.1564361072860385e-35,-1.5014210184126815e-56,0.19969594707954433,1.0665495066894866e-09,3.184364851795274e-06,1.929172099664985e-08,1.7398108716786883e-07
2.0000000000000003e-06,0.005123277855826767,0.000397552152609987,1534.5030620329653,101324.99999999999,0.002767873011153238,3.108016973104148e-06,9.65369720255732e-07,0.39173642048226287,4.960912971955448e-06,0.008761059042152578,0.00011638920355065163,1.8488935816079752e-05,3.9471781369890165e-18,1.4520256573619144e-13,9.544283508562461e-09,5.304620299062201e-09,0.0010053663767036205,0.38729956258146986,0.002058425548368254,1.8752804229455393e-05,5.547766501536906e-07,0.0038987968723530335,1.044064928974896e-08,2.4679235767175674e-06,0.00019188946028500934,2.0060001413954033e-12,2.4405024715252696e-06,1.8336171121915108e-08,0.0005844613801616469,3.978558689720611e-06,0.0018335919678148353,3.5666817511962077e-10,9.562945892410812e-06,5.001595227504642e-10,2.6087603766079706e-35,-3.5224431853294676e-33,4.394742138115932e-31,6.832132775784846e-31,-5.467594518165412e-66,1.6269914041419107e-31,5.037254335347873e-32,7.62567217240638e-57,-1.8430351675035286e-33,2.2854895310529382e-38,9.284547017365096e-32,-3.595266647144686e-37,2.239786126515241e-74,4.8985427507406605e-36,6.221393159147064e-36,6.734946062942838e-33,2.437354698213628e-35,1.0046851746079641e-58,0.1996772515845175,1.165036952737395e-09,3.3767555692301152e-06,2.0977372018885903e-08,1.8835953411665044e-07
2.025e-06,0.005129087294311012,0.0004024263141450677,1536.0889858180874,101325.0000000001,0.0029024654167701053,3.2784126993405422e-06,1.006393767356518e-06,0.3913677879853928,5.209792414304879e-06,0.009143650889679123,0.00012054592350750616,1.9199139641469815e-05,4.660661054188256e-18,1.6242893199157715e-13,1.0190114695455292e-08,5.683673183561481e-09,0.001029775521387028,0.3867854237852475,0.0021847544126958824,2.0150606523254437e-05,5.924841231733154e-07,0.004024635914163647,1.1323719008188253e-08,2.5953324938792176e-06,0.00020045004793758486,2.2983715417438305e-12,2.644932810941021e-06,2.012888402856145e-08,0.0006150322205318679,4.216229767334151e-06,0.0018951141283158127,4.078058560934069e-10,1.038867533287097e-05,5.661342779390063e-10,2.221201371397601e-33,5.120160111091252e-36,3.6731081363257347e-31,6.556175454900535e-31,1.531289072590927e-64,3.6120921940356164e-31,5.392005713552624e-32,8.839030312641366e-57,1.0557248960709885e-32,3.256856238425676e-38,1.2497430769474363e-31,2.8069209402359895e-35,-8.68189001338709e-74,5.4653142614253724e-36,7.374561587072153e-36,7.039983229609262e-33,3.242850276433384e-35,-3.496741034549763e-58,0.19965722264360167,1.2747588732892169e-09,3.5825096333790474e-06,2.2840313296847284e-08,2.0418369811262943e-07
2.0500000000000003e-06,0.005135219589733182,0.0004072946551309107,1537.7600277251636,101325.0,0.003045009713273343,3.462531002895496e-06,1.0504547970694918e-06,0.390978829788457,5.477964506836452e-06,0.009546662030391125,0.0001249283263261918,1.9946523138297423e-05,5.5304634362316484e-18,1.8236402134543991e-13,1.0902268823055789e-08,6.101316854449553e-09,0.0010555035084987819,0.3862454639845672,0.0023195356800680077,2.1677010652922107e-05,6.335843482053936e-07,0.004155092651543262,1.2300460728467378e-08,2.732255500061569e-06,0.0002094502011766079,2.6398568538428822e-12,2.869017750757387e-06,2.2138090855349625e-08,0.0006475052745807073,4.47406103209443e-06,0.0019585609214245203,4.672448352144854e-10,1.1293324444409061e-05,6.415980843353989e-10,1.08664206885594e-34,5.117501328988976e-32,7.064659458436821e-31,7.205908868392243e-31,-2.8194265162924304e-65,-1.8477911442245226e-32,5.262532730544998e-32,4.80393273646816e-57,6.058893745781141e-32,3.50194283190234e-38,1.2728701370806217e-31,5.793622725302162e-36,-4.526613743635883e-73,5.388558460136453e-36,8.402646292083614e-36,7.995166623829882e-33,3.189512174723119e-35,-1.628191114919722e-57,0.19963573784973054,1.3973562834610225e-09,3.8028459349240827e-06,2.4904269505768216e-08,2.216414262788193e-07
2.075e-06,0.0051417018128152,0.00041215685852389857,1539.5231592073378,101325.00000000004,0.003196203984228429,3.6619672213950484e-06,1.097892682119097e-06,0.3905678362447815,5.767620926859246e-06,0.009971771670205447,0.0001295566134444169,2.07340095402167e-05,6.597445762197666e-18,2.0554471651160516e-13,1.1690230531751974e-08,6.562916640921089e-09,0.0010826752031557882,0.385677605578363,0.0024635253990316634,2.3347191527086337e-05,6.785019575651438e-07,0.004290476445843196,1.3383896620916914e-08,2.879720325280882e-06,0.00021892329494013158,3.0402589487747307e-12,3.1151876435586733e-06,2.4397142367459574e-08,0.0006820507635987028,4.7544292528741265e-06,0.0020240265264630844,5.36565943286645e-10,1.2286221683127788e-05,7.28129646514021e-10,7.890261939135579e-36,1.3354954355655213e-32,6.512412417922428e-31,7.711327140835891e-31,6.471751127209412e-65,4.428329673548635e-31,6.116824874586699e-32,4.815732149611017e-57,2.622715322802094e-32,4.413747428974247e-38,1.5110150077957875e-31,1.2374274348100852e-36,1.295413641613786e-72,6.670584043972515e-36,9.850825378583085e-36,8.788683084349582e-33,4.035388511878509e-35,4.149765187538143e-57,0.19961265942081938,1.5347703295331896e-09,4.039126961627478e-06,2.7196964892763135e-08,2.40951540645282e-07
2.1000000000000002e-06,0.005148564313561821,0.0004170125811054636,1541.3861813600768,101325.00000000003,0.0033568338369800695,3.87856503474871e-06,1.149098795744223e-06,0.39013289040327576,6.0812877266520335e-06,0.010420859483267054,0.00013445353841389678,2.156483740662652e-05,7.915040794545633e-18,2.326381076474749e-13,1.2565242613957042e-08,7.074801098446078e-09,0.0011114320451746794,0.3850795250959331,0.002617574433308384,2.517859707629277e-05,7.277314565003122e-07,0.004431128337476007,1.4589367804462203e-08,3.0389038548305823e-06,0.0002289064009937297,3.511716208229163e-12,3.38626510002194e-06,2.6945825108267674e-08,0.0007188601252490419,5.060078771324755e-06,0.0020916118395621955,6.177070364079408e-10,1.3378107440722707e-05,8.276212911320333e-10,-6.354415289142995e-33,3.3648367874389424e-32,6.033756913250381e-31,8.254960203418822e-31,-1.2193367140585658e-62,3.2118399396578157e-31,6.581419279642051e-32,8.954296465220677e-57,4.722597959726522e-32,3.663377806822543e-38,1.1872179295646344e-31,-4.451158495742071e-34,1.8569677362916684e-72,7.548643081362304e-36,1.1718120359932147e-35,9.644015820372207e-33,4.991541665235675e-35,5.279758903049566e-57,0.19958783167311483,1.6893091947385624e-09,4.292879869091484e-06,2.975095261869289e-08,2.623701477196551e-07
2.125e-06,0.005155841251870331,0.000421861450335278,1543.3578571017829,101325.00000000001,0.003527786971200398,4.114465666545705e-06,1.2045260126907452e-06,0.3896718344755869,6.421890335640039e-06,0.010896037631681154,0.00013964482824124156,2.244260411266888e-05,9.55375630697327e-18,2.64479305298176e-13,1.3540711528067902e-08,7.644476999182979e-09,0.0011419349479363386,0.38444861410321285,0.0027826441992599227,2.719137547169637e-05,7.818516782929053e-07,0.004577425420933081,1.5935046758534023e-08,3.211159727005558e-06,0.0002394408387700025,4.069361787224832e-12,3.6855450581720462e-06,2.9831879947016316e-08,0.0007581494845930555,5.394193073553659e-06,0.0021614250138866004,7.13058311373052e-10,1.4581403038984572e-05,9.42353739714113e-10,5.757351101513369e-33,-3.9315701558948e-31,-3.7595729050202945e-31,8.224333148808713e-31,3.8395031600450145e-62,5.403141043652405e-31,8.135153717371362e-32,-1.3046390335252888e-55,-1.372290906227301e-31,2.3468627538074276e-38,8.527389784441738e-32,4.635041618195549e-34,-2.6963613960855425e-71,1.0552866768561549e-35,1.4134487938882772e-35,9.788649637975136e-33,8.130932194850924e-35,-6.771455829307951e-56,0.19956107797046857,1.8637328265926806e-09,4.565821305104683e-06,3.2604651474947994e-08,2.861985042153883e-07
2.15e-06,0.005163571236410608,0.0004267030606966721,1545.448069934291,101325.00000000009,0.003710070795749844,4.3721690493094e-06,1.2647011015231227e-06,0.3891822294725998,6.79283407393437e-06,0.011399689233498671,0.00014515969116589663,2.3371316536000346e-05,1.1607537392427382e-17,3.0212218544983374e-13,1.4632725978900113e-08,8.280902335604458e-09,0.00117436782885364,0.383781932257635,0.002959825682632426,2.9408900755683787e-05,8.415438814187488e-07,0.004729785973638125,1.744258662477768e-08,3.398052196453002e-06,0.0002505728294995883,4.732201044383286e-12,4.016894883596593e-06,3.311294963163389e-08,0.000800163835018937,5.760483347903637e-06,0.0022335820182135886,8.255874416755567e-10,1.5910542464198756e-05,1.0750920840238739e-09,-2.2578302458668924e-32,4.265240048518374e-32,-2.8343908728446984e-31,8.183177896103227e-31,-2.084659964252996e-61,5.619903950548785e-31,8.663001199652358e-32,-2.3223016869429168e-57,5.232705987090479e-32,2.368304538956138e-38,6.599379125684381e-32,-2.87067512956852e-33,-5.3040993015949365e-73,1.1668237068170967e-35,1.5072475488352734e-35,9.754544423646531e-33,7.489391925890335e-35,-1.1879401626435265e-57,0.1995321970237258,2.0613610245244993e-09,4.859886701453891e-06,3.5803650745221375e-08,3.1279288730045304e-07
2.1750000000000004e-06,0.005171798100204495,0.0004315369694293068,1547.6680161972747,101324.99999999985,0.0039048339080079183,4.654610491008233e-06,1.3302402070671175e-06,0.38866130621754397,7.1981046837902825e-06,0.011934514960922763,0.0001510314332291418,2.4355450451429632e-05,1.420286762889949e-17,3.469082177887485e-13,1.5860726154274817e-08,8.994836024347048e-09,0.0012089419449852429,0.3830761504587605,0.003150362603799359,3.185842467270116e-05,9.076145932315424e-07,0.004888675519335551,1.913795106334154e-08,3.601398001261525e-06,0.00026235427923449324,5.5242911110562175e-12,4.384880597010234e-06,3.685909880922727e-08,0.000845182113907341,6.1632989057830545e-06,0.0023082072098366694,9.590053959273065e-10,1.7382384728132677e-05,1.229210082124418e-09,2.0934989467220827e-33,7.131742729568363e-32,-5.574372958113799e-32,7.525049360357902e-31,3.0495323089859113e-62,1.2550039743531688e-30,1.2511560590131037e-31,5.005087332862036e-56,3.1549801711949534e-32,3.6696861871643255e-38,1.1101722528837652e-31,1.759504023123599e-33,1.1525078073373419e-74,1.8859253206318718e-35,1.7232299048052687e-35,9.30985419652653e-33,8.103244105377369e-35,-1.5893713907814115e-58,0.1995009583657283,2.2862124971873304e-09,5.17726501770455e-06,3.940236596285684e-08,3.425770825030484e-07
2.2e-06,0.005180571847971527,0.00043636269151822846,1550.0304392683115,101324.99999999997,0.004113392455483003,4.9652575468849145e-06,1.401868346824333e-06,0.38810590552145235,7.642394833316502e-06,0.012503589831969511,0.0001572982114134103,2.5400020278414036e-05,1.7511960895372308e-17,4.005608833642363e-13,1.7248375535404937e-08,9.799289877659672e-09,0.0012459012548864236,0.38232748158580565,0.0033556798214199454,3.45718909747586e-05,9.810246831631844e-07,0.0050546140200194815,2.105248425785368e-08,3.823318492537485e-06,0.0002748437208544568,6.476343602463049e-12,4.794927391725911e-06,4.1156104983827804e-08,0.0008935234026213186,6.607765896132234e-06,0.0023854338969151448,1.1179883279031617e-09,1.9016730278884245e-05,1.4088526161939747e-09,-1.5872804595641218e-33,3.2085250691152106e-32,2.847502488375431e-31,7.704071260060384e-31,6.251838094950945e-64,1.3583247525535708e-30,1.572236443536288e-31,4.936052939140873e-56,2.3203413393587712e-32,3.7263471136230465e-38,9.230975367316674e-32,-9.58459702349775e-35,1.2276431598481933e-73,2.524162859854514e-35,1.837671446105208e-35,9.39747787695931e-33,7.492675738646951e-35,2.062235745186893e-58,0.19946709678073216,2.543185325198829e-09,5.520440077423929e-06,4.346615732137296e-08,3.7605831212458395e-07
2.2250000000000003e-06,0.005189949822560577,0.00044117969377349643,1552.5499171248143,101325.00000000006,0.004337262745733975,5.308233516816263e-06,1.480444179399496e-06,0.3875124045637033,8.131264682327934e-06,0.013110432949323776,0.00016400396017824013,2.651066123723882e-05,2.177215630448977e-17,4.653167883403494e-13,1.8824708284686183e-08,1.0710118468578288e-08,0.0012855291039837932,0.38153159546879734,0.003577418430898775,3.758696118363982e-05,1.0629267001655866e-06,0.005228184453445354,2.322430390092081e-08,4.066305056833304e-06,0.00028810745484307955,7.627927487775584e-12,5.253525674284674e-06,4.610979954693588e-08,0.0009455545562180992,7.099963009677558e-06,0.0024654048576531556,1.3084776655181973e-09,2.0836973148928355e-05,1.6191501726971116e-09,-2.7529886834245536e-34,-2.040623321753474e-32,1.802877670523707e-31,8.960901415389424e-31,8.139023555975306e-59,1.4072529258420764e-30,1.661874611933312e-31,2.617149609696332e-54,-4.6553219157340084e-33,3.4586866770069797e-38,7.964990578885065e-32,-2.5936625437759187e-35,5.2112228862320876e-70,2.7584214316789694e-35,1.8514778170052465e-35,1.0124790683795027e-32,7.014184986128206e-35,7.628914117337267e-55,0.19943030539215315,2.838293379931026e-09,5.8922399346590004e-06,4.8074064546811944e-08,4.1384773479489977e-07
2.25e-06,0.005199998153272141,0.0004459873877885934,1555.2432183401852,101325.00000000001,0.004578201947293562,5.688476436223813e-06,1.5669917771753173e-06,0.3868766255060259,8.671347623022418e-06,0.013759093879357028,0.0001711995404531476,2.7693726483264965e-05,2.7314875304694524e-17,5.441101623587679e-13,2.062565623016287e-08,1.1746797172158556e-08,0.0013281566372289075,0.3806835135923212,0.0038174795180563516,4.094831867092445e-05,1.1547132984299146e-06,0.005410043112462439,2.5700133730996022e-08,4.33330194200293e-06,0.00030222094144989056,9.030534914379317e-12,5.768498277823417e-06,5.185185660532222e-08,0.0010016996717818543,7.647146065724597e-06,0.002548272768788184,1.5380906561385396e-09,2.287093217555728e-05,1.8665051335132842e-09,-2.691326664573941e-36,-1.8561943859072687e-34,1.5825650480671699e-31,9.139093877343167e-31,3.5767848610699357e-62,1.3805819444545452e-30,1.8450894172781799e-31,2.615211713427951e-54,6.358868002990557e-33,3.727433534583937e-38,7.963024567183652e-32,9.104957420433825e-37,6.104663054720009e-70,3.2310351319762243e-35,1.938340447724228e-35,1.0473393058060799e-32,6.545345775535904e-35,7.639805784445079e-55,0.19939022700889916,3.1789792378316635e-09,6.295896078055189e-06,5.3322372496755706e-08,4.5668708815120186e-07
2.2750000000000002e-06,0.005210793569551168,0.000450785121505409,1558.129746480196,101325.0,0.00483825932893986,6.111945860917778e-06,1.6627417955457157e-06,0.38619372111757677,9.270616509758544e-06,0.01445426050617061,0.0001789441753873411,2.895640212160549e-05,3.460958179267993e-17,6.408362136493918e-13,2.2696105308392163e-08,1.2933460048072276e-08,0.0013741734813440642,0.37977747764469905,0.004078079168377861,4.4709342270735295e-05,1.2580806992447655e-06,0.005600932027024246,2.853774130703735e-08,4.627812050734767e-06,0.0003172705108655029,1.0751905911655747e-11,6.349350756270109e-06,5.854760277008846e-08,0.0010624519329994937,8.258037792227431e-06,0.0026342004557807653,1.8166890201757265e-09,2.5151920568955267e-05,2.158978421095365e-09,4.816703792986417e-34,3.669405263473204e-33,1.3468114266496955e-31,9.164233038432925e-31,2.2728751623836464e-64,1.5562611359104752e-30,2.1259546493076397e-31,2.6121524920200373e-54,7.036276868942086e-33,5.539580137161563e-38,1.0948837372899664e-31,7.700234315504302e-35,7.168575386054757e-70,3.978069431843219e-35,2.1644825377193582e-35,1.0739440038557416e-32,7.124655741820874e-35,7.661671772555366e-55,0.19934644319629083,3.5745328726279745e-09,6.735114634241395e-06,5.932930833120068e-08,5.054836726678875e-07
2.3e-06,0.005222425694761171,0.00045557216903105983,1561.2321002396293,101325.0,0.005119841431189882,6.585894901492871e-06,1.7691854232209245e-06,0.3854580301990763,9.938731977536701e-06,0.015201395029886905,0.00018730726070074604,3.0306843743650726e-05,4.4331740886037295e-17,7.607329495909978e-13,2.509270143996511e-08,1.4300301636211745e-08,0.001424041453306461,0.3788067837795701,0.00436181832809236,4.893427723268943e-05,1.3751128177287655e-06,0.0058016940510759625,3.180922088637454e-08,4.954033434993158e-06,0.00033335548203277933,1.2882219351367979e-11,7.007736157260232e-06,6.640668868850672e-08,0.0011283885700463065,8.943205671684665e-06,0.00272336084185168,2.15717733512583e-09,2.7720137031344922e-05,2.5068184756480726e-09,6.607221024303325e-35,1.1003873435146333e-33,1.1756221475779525e-31,9.260812433651452e-31,6.355499414498548e-64,1.5400592626958499e-30,2.3180193045470893e-31,2.609968127368112e-54,1.2720292261828045e-33,6.016333711291286e-38,1.09565664818884e-31,-8.174922784738354e-36,8.471396569589169e-70,4.5837244964400564e-35,2.323098845360897e-35,1.1025244251382036e-32,7.096242976286106e-35,7.67485058255966e-55,0.19929846033115267,4.0366586017083e-09,7.214162299914126e-06,6.624130067137565e-08,5.613568154938459e-07
2.325e-06,0.0052349999776149896,0.0004603477182396372,1564.5767867210943,101324.99999999996,0.0054257958543566555,7.1192325195606675e-06,1.888145943310467e-06,0.3846628929366813,1.068750357634401e-05,0.016006907204882386,0.00019637066874808373,3.17543386547447e-05,5.746998049411383e-17,9.10944237362549e-13,2.7887733571321025e-08,1.5885495888842995e-08,0.0014783123495550948,0.3777635714954837,0.004671772469629336,5.3701083731922884e-05,1.508394171935722e-06,0.0060132912980494875,3.560547344776343e-08,5.317037287779126e-06,0.0003505908100180034,1.5543098917242115e-11,7.758079756186628e-06,7.569787418347747e-08,0.0012001899435510781,9.715560189268897e-06,0.0028159363964432127,2.5766405960553205e-09,3.062449601545239e-05,2.9231952157981473e-09,2.4231844473188684e-36,4.378303253558586e-34,1.0419789521803449e-31,9.380203955682853e-31,1.764547271009541e-65,1.5218608966882402e-30,2.5078758143359606e-31,2.6076120353383877e-54,7.71916732310244e-34,6.609381692385325e-38,1.1036642610365746e-31,1.8829201171225026e-36,1.0095189876744643e-69,5.258312135626433e-35,2.497274520243329e-35,1.1300643440588936e-32,7.054694607518445e-35,7.68895071137791e-55,0.19924569161557062,4.580252735763895e-09,7.737970296015224e-06,7.424142399634787e-08,6.257003448081837e-07
